No,비고,교과목코드,교과목명,강좌번호,이수구분,학점,주야,강의시간,제한인원,신청인원,외국인신청인원,국내교류학생,개설상위,개설학과,관리학과,교수직급,교수명,대표교수,대표교수명,강의실,특수교과목,과목영역,사이버강좌구분,강의언어,타과제한여부,주야교차가능여부,분반,타교생제한여부,구분,이론,실습
1142,,108470,공학생물,21002,기초필수,3,주간,"수(6 ~ 7), 금(10)",26,17,0,0,에너지바이오대학,화공생명공학과,화공생명공학과,교수,박진원,02420,박진원,청운관(북관)-B024 청운관(남관)-227 ,,,일반강좌,모듈강좌(M),Y,N,2102,Y,이론,3,0
1143,,108470,공학생물,21003,기초필수,3,주간,"목(1 ~ 2), 금(11)",26,27,0,0,에너지바이오대학,화공생명공학과,화공생명공학과,교수,박진원,02420,박진원,청운관(북관)-B017 청운관(남관)-227 ,,,일반강좌,모듈강좌(M),Y,N,2102,Y,이론,3,0
1144,,108528,화공입문설계,21001,전공선택,3,주간,금(5 ~ 7),35,35,0,0,에너지바이오대학,화공생명공학과,화공생명공학과,부교수,구형준,02494,구형준,청운관(북관)-B017 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1145,,108528,화공입문설계,21002,전공선택,3,주간,금(5 ~ 7),35,30,0,0,에너지바이오대학,화공생명공학과,화공생명공학과,부교수,김규한,02547,김규한,청운관(북관)-B018 ,,,일반강좌,한국어전용,Y,N,2102,Y,이론,3,0
1146,,108551,물리화학(1),21001,전공필수,3,주간,"화(6 ~ 7), 목(6)",48,47,0,0,에너지바이오대학,화공생명공학과,화공생명공학과,교수,유계상,02389,유계상,청운관(북관)-B017 청운관(북관)-243 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1147,,108551,물리화학(1),21002,전공필수,3,주간,"화(2 ~ 3), 목(3)",48,42,0,0,에너지바이오대학,화공생명공학과,화공생명공학과,교수,유계상,02389,유계상,청운관(북관)-B027 청운관(북관)-B027 ,,,일반강좌,한국어전용,Y,N,2102,Y,이론,3,0
1148,,109220,자료구조,21001,전공선택,3,주간,수(6 ~ 8),58,55,7,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,부교수,손일수,02517,손일수,미래관-201 ,,"택1,2과목 그룹12",일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1149,,109255,이산수학,21001,전공필수,3,주간,화(2 ~ 4),75,70,23,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,교수,이창훈,02460,이창훈,미래관-109 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1150,,109255,이산수학,21002,전공필수,3,주간,화(6 ~ 8),75,75,22,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,교수,이창훈,02460,이창훈,미래관-109 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1151,,109816,객체지향프로그래밍언어,21001,전공선택,3,주간,수(6 ~ 9),72,59,10,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,조교수,최현수,02666,최현수,미래관-323 미래관-B104 미래관-320 ,,"택1,2과목 그룹6",일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
1152,,109817,Object Oriented Programming  Language ,21001,전공선택,3,주간,화(6 ~ 9),40,40,8,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,부교수,한지형,02522,한지형,미래관-313 ,,"택1,2과목 그룹6",일반강좌,모듈강좌(M),Y,N,2101,Y,이론+실습,2,2
1153,,109817,Object Oriented Programming  Language ,21002,전공선택,3,주간,목(6 ~ 9),40,40,11,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,조교수,김성곤,02638,김성곤,미래관-310 ,,"택1,2과목 그룹6",일반강좌,모듈강좌(M),Y,N,2101,Y,이론+실습,2,2
1154,,109818,유닉스시스템,21001,전공선택,3,주간,월(2 ~ 4),39,40,6,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,교수,이길흥,02266,이길흥,미래관-320 ,,"택1,2과목 그룹7",일반강좌,한국어전용,N,N,2101,Y,이론,3,0
1155,,109819,Unix System,21001,전공선택,3,주간,화(2 ~ 4),35,41,17,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,교수,이길흥,02266,이길흥,미래관-320 ,,"택1,2과목 그룹7",일반강좌,모듈강좌(M),N,N,2101,Y,이론,3,0
1156,,109830,Probability and Random Variables,21001,전공선택,3,주간,월(1 ~ 3),60,43,26,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,조교수,박래혁,02568,박래혁,미래관-109 ,,"택1,2과목 그룹11",일반강좌,모듈강좌(M),Y,N,2101,Y,이론,3,0
1157,,109830,Probability and Random Variables,21002,전공선택,3,주간,월(6 ~ 8),60,58,10,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,조교수,박래혁,02568,박래혁,미래관-109 ,,"택1,2과목 그룹11",일반강좌,모듈강좌(M),Y,N,2101,Y,이론,3,0
1158,,109831,Data Structure,21001,전공선택,3,주간,목(6 ~ 8),59,59,7,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,부교수,손일수,02517,손일수,미래관-201 ,,"택1,2과목 그룹12",일반강좌,모듈강좌(M),Y,N,2101,Y,이론,3,0
1159,,109842,디지털논리및시스템,21001,전공선택,3,주간,목(1 ~ 4),80,79,6,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,조교수,최성록,02606,최성록,미래관-B104 미래관-313 미래관-310 ,,"택1,2과목 그룹21",일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1160,,109843,Digital Logic and Systems,21001,전공선택,3,주간,목(6 ~ 9),40,38,16,0,정보통신대학,컴퓨터공학과,컴퓨터공학과,조교수,최성록,02606,최성록,미래관-313 ,,"택1,2과목 그룹21",일반강좌,모듈강좌(M),Y,N,2101,Y,이론+실습,2,2
1161,,110028,공업수학,21001,전공선택,3,주간,수(2 ~ 4),50,35,0,0,에너지바이오대학,환경공학과,환경공학과,부교수,오현석,02530,오현석,청운관(북관)-B027 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1162,,110036,환경양론,21001,전공선택,3,주간,월(6 ~ 8),50,48,2,0,에너지바이오대학,환경공학과,환경공학과,교수,김대근,02402,김대근,청운관(남관)-130 ,,"택1,2과목 그룹2",일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1163,,110046,프리캡스톤세미나(1),21001,전공선택,3,주간,금(1 ~ 4),50,30,1,0,에너지바이오대학,환경공학과,환경공학과,"교수, 부교수","신현상, 정한석",02267,신현상,청운관(남관)-227 ,,,일반강좌,영어전용(Y),Y,N,2101,Y,이론+실습,2,2
1164,,110104,미생물학,21001,전공선택,3,주간,수(6 ~ 8),50,36,1,0,에너지바이오대학,환경공학과,환경공학과,강사(비전업),임병란,20167,임병란,청운관(북관)-B015 ,,"택1,2과목 그룹6",일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1165,,110671,환경분석실험(1),21001,전공선택,2,주간,금(1 ~ 4),20,16,0,0,에너지바이오대학,환경공학과,환경공학과,교수,이태진,02264,이태진,청운관(북관)-B015 ,,"택1,2과목 그룹7",일반강좌,한국어전용,Y,N,2101,Y,실습,0,4
1166,,110671,환경분석실험(1),21002,전공선택,2,주간,금(6 ~ 9),23,23,0,0,에너지바이오대학,환경공학과,환경공학과,교수,이태진,02264,이태진,청운관(북관)-B015 ,,"택1,2과목 그룹7",일반강좌,한국어전용,Y,N,2101,Y,실습,0,4
1167,,111067,통계조사방법,21001,전공선택,3,주간,금(6 ~ 8),40,8,0,0,공과대학,안전공학과,안전공학과,강사(비전업),신원경,20296,신원경,다산관-229 ,,,일반강좌,한국어전용,N,N,2101,Y,이론,3,0
1168,,111081,사고조사방법론,21001,전공선택,3,주간,목(5 ~ 7),55,46,0,0,공과대학,안전공학과,안전공학과,조교수,윤솔희,02609,윤솔희,다산관-110 ,,,일반강좌,영어전용(Y),Y,N,2101,Y,이론,3,0
1169,,111082,건설현장안전관리개론,21001,전공선택,2,주간,목(2 ~ 3),60,53,0,0,공과대학,안전공학과,안전공학과,부교수,정재욱,02552,정재욱,다산관-110 ,,,일반강좌,모듈강좌(M),Y,N,2101,Y,이론,2,0
1170,,111133,인간공학및실험,21001,전공필수,3,주간,"화(8 ~ 9), 수(5 ~ 6)",60,60,0,0,공과대학,안전공학과,안전공학과,조교수,윤솔희,02609,윤솔희,다산관-314 다산관-222 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1171,,111360,재료역학,21001,전공필수,3,주간,월(7 ~ 9),80,71,0,0,공과대학,안전공학과,안전공학과,부교수,임재용,02542,임재용,다산관-314 ,,,일반강좌,영어전용(Y),Y,N,2101,Y,이론,3,0
1172,,111633,안전과법,21001,전공선택,3,주간,"월(1), 수(1 ~ 2)",70,54,0,0,공과대학,안전공학과,안전공학과,부교수,정진우,02502,정진우,창학관-123 창학관-123 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1173,,111645,건설안전관계법,21001,전공선택,3,주간,화(2 ~ 4),60,56,0,0,공과대학,안전공학과,안전공학과,부교수,정재욱,02552,정재욱,다산관-319 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1174,,111648,산업위생개론,21001,전공선택,3,주간,월(2 ~ 4),66,66,0,0,공과대학,안전공학과,안전공학과,부교수,김기연,02536,김기연,다산관-314 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1175,,113038,자바프로그래밍,21001,전공선택,3,주간,금(1 ~ 4),40,38,1,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],강사(전업),최희식,20557,최희식,프론티어관-501 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1176,,113038,자바프로그래밍,21002,전공선택,3,주간,금(6 ~ 9),40,39,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],강사(전업),최희식,20557,최희식,프론티어관-501 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1177,,113039,기업정보시스템,21001,전공선택,3,주간,수(7 ~ 9),40,29,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],강사(비전업),허상무,21029,허상무,프론티어관-406 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1178,,113040,데이터마이닝입문,21001,전공선택,3,주간,월(2 ~ 5),45,45,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],교수,금영정,02489,금영정,프론티어관-511 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1179,,113040,데이터마이닝입문,21002,전공선택,3,주간,화(2 ~ 5),45,45,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],교수,금영정,02489,금영정,프론티어관-511 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1180,,113050,경제성공학,21001,전공선택,3,주간,화(6 ~ 8),40,39,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],조교수,윤양인,02641,윤양인,프론티어관-402 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1181,,113403,공학수학,21001,전공선택,3,주간,수(6 ~ 8),60,55,1,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],강사(전업),이호규,20402,이호규,다산관-330 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1182,,113409,선형대수학,21001,전공필수,3,주간,목(6 ~ 8),75,68,2,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],명예교수(전업),이강원,01045,이강원,다산관-310 ,,,일반강좌,모듈강좌(M),Y,N,2101,Y,이론,3,0
1183,,113414,생산관리,21001,전공선택,3,주간,월(6 ~ 8),35,16,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],명예교수(전업),장성용,01044,장성용,프론티어관-506 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1184,,113414,생산관리,21002,전공선택,3,주간,수(2 ~ 4),35,34,0,0,기술경영융합대학,산업공학과[산업정보시스템전공(학부)],산업공학과[산업정보시스템전공(학부)],명예교수(전업),장성용,01044,장성용,프론티어관-408 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1185,,114201,결정학개론,21001,전공필수,3,주간,화(6 ~ 8),90,84,0,0,공과대학,신소재공학과,신소재공학과,교수,안효진,02410,안효진,다산관-310 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1186,,114243,신소재기초실습(1),21001,전공선택,2,주간,화(10 ~ 13),21,21,0,0,공과대학,신소재공학과,신소재공학과,조교수,정재한,02650,정재한,하이테크관-122-B 하이테크관-122-A ,,,일반강좌,한국어전용,Y,N,2101,Y,실습,0,4
1187,,114243,신소재기초실습(1),21002,전공선택,2,주간,목(5 ~ 8),21,20,0,0,공과대학,신소재공학과,신소재공학과,교수,안효진,02410,안효진,하이테크관-122-B 하이테크관-123 ,,,일반강좌,한국어전용,Y,N,2101,Y,실습,0,4
1188,,114243,신소재기초실습(1),21003,전공선택,2,주간,금(1 ~ 4),21,19,0,0,공과대학,신소재공학과,신소재공학과,교수,박일규,02501,박일규,하이테크관-125 하이테크관-122-B ,,,일반강좌,한국어전용,Y,N,2101,Y,실습,0,4
1189,,114815,공학수학,21001,전공선택,3,주간,"수(2), 목(3 ~ 4)",51,60,0,0,공과대학,신소재공학과,신소재공학과,조교수,박혜림,02610,박혜림,프론티어관-410 프론티어관-410 ,,,일반강좌,영어전용(Y),Y,N,2101,Y,이론,3,0
1190,,114822,에너지재료,21001,전공선택,2,주간,월(8 ~ 9),51,54,0,0,공과대학,신소재공학과,신소재공학과,부교수,변종민,02537,변종민,프론티어관-409 ,,,일반강좌,영어전용(Y),Y,N,2101,Y,이론,2,0
1191,,114833,재료열역학 1,21001,전공선택,3,주간,월(5 ~ 7),90,86,0,0,공과대학,신소재공학과,신소재공학과,교수,이종현,02384,이종현,다산관-310 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1192,,114834,세라믹재료 1,21001,전공선택,3,주간,"화(2 ~ 3), 목(2)",90,59,0,0,공과대학,신소재공학과,신소재공학과,교수,류도형,02411,류도형,다산관-311 다산관-311 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론,3,0
1193,,114835,재료의 미세구조와 성질,21001,전공선택,3,주간,월(2 ~ 4),90,52,0,0,공과대학,신소재공학과,신소재공학과,부교수,이영인,02486,이영인,다산관-330 ,,,일반강좌,영어전용(Y),Y,N,2101,Y,이론,3,0
1194,,114836,첨단표면공정,21001,전공선택,2,주간,수(5 ~ 6),51,54,2,0,공과대학,신소재공학과,신소재공학과,조교수,박창규,02656,박창규,프론티어관-410 ,,,일반강좌,모듈강좌(M),Y,N,2101,Y,이론,2,0
1195,,115528,3D모델링(1),21001,전공선택,3,주간,화(1 ~ 4),23,23,0,0,조형대학,도예학과,도예학과,강사(전업),김성윤,21005,김성윤,다빈치관-401 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1196,,115529,기초조형(1),21001,전공선택,3,주간,금(1 ~ 4),24,19,0,0,조형대학,도예학과,도예학과,강사(비전업),한정은,20783,한정은,다빈치관-124 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1197,,115529,기초조형(1),21002,전공선택,3,주간,화(6 ~ 9),24,19,0,0,조형대학,도예학과,도예학과,강사(전업),백인교,20782,백인교,다빈치관-124 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1198,,115545,제형기법(1),21001,전공선택,3,주간,목(6 ~ 9),22,22,0,0,조형대학,도예학과,도예학과,강사(비전업),최수녕,20864,최수녕,다빈치관-121 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1199,,115545,제형기법(1),21002,전공선택,3,주간,금(1 ~ 4),22,19,0,0,조형대학,도예학과,도예학과,강사(전업),신윤지,21006,신윤지,다빈치관-121 ,,,일반강좌,한국어전용,Y,N,2101,Y,이론+실습,2,2
1200,,115556,물레성형(1),21001,전공선택,3,주간,월(1 ~ 4),21,17,0,0,조형대학,도예학과,도예학과,강사(비전업),이준호,20813,이준호,다빈치관-120 ,,,일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
1201,,115556,물레성형(1),21002,전공선택,3,주간,월(6 ~ 9),23,19,0,0,조형대학,도예학과,도예학과,강사(비전업),이준호,20813,이준호,다빈치관-120 ,,,일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
1202,,116581,조형의 이해(3),21001,전공필수,3,주간,월(2 ~ 5),24,24,0,0,조형대학,금속공예디자인학과,금속공예디자인학과,강사(비전업),공새롬,20785,공새롬,다빈치관-303 ,,,일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
1203,,116581,조형의 이해(3),21002,전공필수,3,주간,월(6 ~ 9),23,21,0,0,조형대학,금속공예디자인학과,금속공예디자인학과,강사(비전업),공새롬,20785,공새롬,다빈치관-303 ,,,일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
1204,,116582,미술·공예의 이해(3),21001,전공선택,3,주간,수(6 ~ 9),20,17,0,0,조형대학,금속공예디자인학과,금속공예디자인학과,조교수,김주옥,02671,김주옥,다빈치관-424 ,,,일반강좌,영어전용(Y),N,N,2101,Y,이론+실습,2,2
1205,,116583,디지털디자인프로젝트(1),21001,전공선택,3,주간,목(2 ~ 5),24,20,1,0,조형대학,금속공예디자인학과,금속공예디자인학과,조교수,김형,02548,김형,다빈치관-401 ,,,일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
1206,,116583,디지털디자인프로젝트(1),21002,전공선택,3,주간,목(6 ~ 9),25,24,1,0,조형대학,금속공예디자인학과,금속공예디자인학과,조교수,김형,02548,김형,다빈치관-401 ,,,일반강좌,한국어전용,N,N,2101,Y,이론+실습,2,2
